Files already downloaded and verified
Files already downloaded and verified
Classifier output dim:  100
num params: 11789612
[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]
************************************************************************************************************
Task  0
************************************************************************************************************
loss_mse:  tensor(0.1089, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2628, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2946, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3280, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2700, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3523, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4897, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2501, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3044, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2421, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3283, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1810, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3004, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2390, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3937, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3621, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2679, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1936, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4066, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1634, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2543, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4406, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2485, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2014, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1685, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2817, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1761, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2772, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4001, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3538, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3649, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3404, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2941, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2944, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2043, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2808, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3788, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2095, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4694, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3809, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3260, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2187, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2860, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2659, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3014, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1378, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2956, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2537, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2298, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4679, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3816, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2082, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2427, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3062, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2797, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2847, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2399, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1867, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1185, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1586, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1574, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2849, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1433, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3004, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2674, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4412, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4270, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3883, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.5597, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3436, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.5095, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2363, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3971, device='cuda:0', grad_fn=<MulBackward0>)
| Epoch  12, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.671, TAw acc=  0.0% |
loss_mse:  tensor(0.1764, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2635, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.5013, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3117, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3016, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2134, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3227, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2511, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3313, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.6552, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.8313, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3275, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2666, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.6226, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3426, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3497, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2944, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3678, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2116, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4666, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3483, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2539, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3143, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2630, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2619, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2241, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3619, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2767, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2820, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4011, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2529, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1357, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2035, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1830, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3674, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3976, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1240, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2899, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3090, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2973, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2175, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.7020, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1942, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3595, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3810, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3065, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3284, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3708, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2873, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2662, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3084, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2785, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2763, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2215, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2852, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3993, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2494, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2338, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(1.1216, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3769, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4025, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4063, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2328, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4164, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4486, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2715, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3039, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2542, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1750, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3301, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3634, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.6295, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2661, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2526, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2374, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3357, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3663, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2124, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4514, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4114, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2698, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3651, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1531, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2916, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2335, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2713, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4500, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2363, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4669, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2792, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2048, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1726, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4909, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2889, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2838, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3178, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2870, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2448, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1944, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2047, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3605, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1819, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2394, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.5193, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2758, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3084, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.5006, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2878, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2712, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2591, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2932, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3692, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2564, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3445, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3249, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2889, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.5202, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3156, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2337, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3296, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2753, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3166, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2243, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2769, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1790, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3899, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2365, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2861, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2104, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2466, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2554, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(1.8471, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4887, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3235, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1612, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2689, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4516, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1669, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2317, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2294, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2081, device='cuda:0', grad_fn=<MulBackward0>)
| Epoch  13, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.835, TAw acc=  0.0% |
loss_mse:  tensor(0.2765, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3702, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2752, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3323, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(1.0248, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2653, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4670, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3601, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.6606, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4629, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3010, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4238, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2585, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2496, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2733, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2998, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1730, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3660, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.5303, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2348, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3972, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2864, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2934, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3547, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3478, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2074, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3037, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2777, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4088, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2321, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4127, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3747, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2584, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3057, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2872, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4109, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2417, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.5359, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2353, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.5285, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3484, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3234, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2691, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2555, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2829, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3223, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2036, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3245, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.5128, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3170, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3593, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4417, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.5143, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2827, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2113, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4388, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2466, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3332, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2732, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3308, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3871, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1133, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3218, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2806, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4118, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2314, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2639, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.5002, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3394, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2222, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3633, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3871, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4076, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3271, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1727, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3793, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2905, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2896, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1982, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4018, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3907, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2939, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3575, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2122, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2883, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.6296, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3242, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2414, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2081, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2658, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2501, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3226, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.4060, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2573, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3448, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3092, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2501, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2146, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2439, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.7136, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3080, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1384, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2231, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3317, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2286, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3810, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1781, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3091, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3565, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.2963, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.3498, device='cuda:0', grad_fn=<MulBackward0>)
